event_id,event_timestamp,event_type,business_domain,region,related_entity_id,operational_cost,revenue_impact,governance_risk_level,business_impact_hours,event_status
EVT0020193,2025-08-06,work_order_completed,Operations,Central,ENT06963,902.31,0,High,8.4,Reversed
EVT0020194,2025-08-07,forecast_adjusted,FP&A,Northeast,ENT44445,502.38,-6337.83,Low,0.8,Completed
EVT0020195,2025-08-07,invoice_processed,Finance,Southwest,ENT44420,1512.87,45698.74,Low,1.5,Completed
EVT0020196,2025-08-07,work_order_completed,Operations,Southeast,ENT39417,22514.97,0,Medium,4.1,Completed
EVT0020197,2025-08-07,asset_maintenance_completed,Asset Management,Southwest,ENT51811,8467.48,0,High,10.8,Completed
EVT0020198,2025-08-07,refund_issued,Finance,Central,ENT42566,691.34,-10342.68,Low,1.4,Delayed
EVT0020199,2025-08-07,work_order_completed,Operations,Southeast,ENT99965,13948.07,0,High,9.6,Completed
EVT0020200,2025-08-07,work_order_completed,Operations,Northwest,ENT91581,24119.17,0,Medium,1.6,Completed
EVT0020201,2025-08-07,work_order_completed,Operations,Northwest,ENT25990,24327.11,0,High,9.4,Completed
EVT0020202,2025-08-07,asset_maintenance_completed,Asset Management,Central,ENT27883,36326.28,0,Medium,4.4,Completed
EVT0020203,2025-08-07,invoice_processed,Finance,Southeast,ENT09517,1996.56,38194.45,Low,0.8,Completed
EVT0020204,2025-08-07,work_order_completed,Operations,Southeast,ENT62795,18185.74,0,Medium,6.7,Completed
EVT0020205,2025-08-07,refund_issued,Finance,Southwest,ENT66409,596.23,-7426.19,Medium,5.1,Completed
EVT0020206,2025-08-07,refund_issued,Finance,Northwest,ENT88701,5796.02,-18318.33,Medium,5.3,Delayed
EVT0020207,2025-08-07,asset_maintenance_completed,Asset Management,Central,ENT09750,11931.93,0,High,8.9,Completed
EVT0020208,2025-08-07,invoice_processed,Finance,Southwest,ENT91012,2145.31,18015.13,Low,0.3,Completed
EVT0020209,2025-08-07,invoice_processed,Finance,Northeast,ENT88566,971.3,5735.58,Low,1.1,Completed
EVT0020210,2025-08-07,work_order_completed,Operations,Northwest,ENT66531,1113.4,0,Medium,7.1,Completed
EVT0020211,2025-08-07,forecast_adjusted,FP&A,Southwest,ENT58259,177.93,9618.34,Low,1.1,Completed
EVT0020212,2025-08-07,invoice_processed,Finance,Southeast,ENT46455,211.15,13085.37,Low,0.3,Completed
EVT0020213,2025-08-07,work_order_completed,Operations,Southwest,ENT39593,21347.81,0,Medium,2.7,Completed
EVT0020214,2025-08-07,work_order_completed,Operations,Northwest,ENT91577,24998.49,0,Medium,2.8,Delayed
EVT0020215,2025-08-07,asset_maintenance_completed,Asset Management,Southeast,ENT01766,27873.47,0,Medium,2.7,Completed
EVT0020216,2025-08-07,refund_issued,Finance,Northwest,ENT59538,1767.45,-22028.74,Low,1.3,Completed
EVT0020217,2025-08-07,invoice_processed,Finance,Southwest,ENT76996,2078.14,6837.72,Low,1.1,Completed
EVT0020218,2025-08-08,invoice_processed,Finance,Northeast,ENT64426,340.76,44192.04,Low,1.1,Completed
EVT0020219,2025-08-08,work_order_completed,Operations,Southwest,ENT66674,7611.0,0,Medium,4.7,Completed
EVT0020220,2025-08-08,asset_maintenance_completed,Asset Management,Central,ENT55943,39114.19,0,Medium,5.8,Completed
EVT0020221,2025-08-08,work_order_completed,Operations,Northwest,ENT69376,28184.02,0,Medium,4.6,Completed
EVT0020222,2025-08-08,asset_maintenance_completed,Asset Management,Southwest,ENT04036,20644.42,0,High,11.3,Completed
EVT0020223,2025-08-08,work_order_completed,Operations,Northwest,ENT60424,19972.14,0,Medium,4.4,Completed
EVT0020224,2025-08-08,invoice_processed,Finance,Southeast,ENT27579,938.43,66844.12,Low,1.2,Completed
EVT0020225,2025-08-08,work_order_completed,Operations,Northeast,ENT07370,13759.41,0,High,8.3,Completed
EVT0020226,2025-08-08,asset_maintenance_completed,Asset Management,Northeast,ENT56790,44085.61,0,Medium,1.1,Open
EVT0020227,2025-08-08,invoice_processed,Finance,Southeast,ENT18483,1098.59,6278.15,Low,0.2,Completed
EVT0020228,2025-08-08,work_order_completed,Operations,Northwest,ENT20606,23678.44,0,Medium,4.5,Completed
EVT0020229,2025-08-08,work_order_completed,Operations,Southeast,ENT32784,14312.94,0,High,8.8,Completed
EVT0020230,2025-08-08,invoice_processed,Finance,Central,ENT66686,381.36,66441.44,Low,0.2,Completed
EVT0020231,2025-08-08,asset_maintenance_completed,Asset Management,Southwest,ENT32827,33506.85,0,Medium,4.7,Completed
EVT0020232,2025-08-08,invoice_processed,Finance,Southwest,ENT81560,1206.2,7806.0,Low,0.7,Completed
EVT0020233,2025-08-09,invoice_processed,Finance,Central,ENT14194,2253.96,24873.86,Low,0.2,Open
EVT0020234,2025-08-09,work_order_completed,Operations,Southeast,ENT94657,21331.94,0,Medium,3.3,Completed
EVT0020235,2025-08-09,invoice_processed,Finance,Southeast,ENT73717,1053.32,80698.23,Low,0.9,Completed
EVT0020236,2025-08-09,refund_issued,Finance,Southeast,ENT21653,2889.56,-22280.63,Low,3.3,Completed
EVT0020237,2025-08-09,refund_issued,Finance,Southwest,ENT01825,3882.69,-12318.6,Low,3.9,Completed
EVT0020238,2025-08-09,work_order_completed,Operations,Southwest,ENT77343,21650.63,0,Medium,4.2,Completed
EVT0020239,2025-08-09,asset_maintenance_completed,Asset Management,Central,ENT08911,42645.92,0,Medium,1.1,Completed
EVT0020240,2025-08-09,invoice_processed,Finance,Southwest,ENT63830,105.57,42452.55,Low,0.9,Completed
EVT0020241,2025-08-09,invoice_processed,Finance,Southeast,ENT22395,557.83,29887.36,Low,1.4,Completed
EVT0020242,2025-08-09,refund_issued,Finance,Central,ENT06209,5795.72,-16377.26,Medium,5.1,Open
EVT0020243,2025-08-09,invoice_processed,Finance,Southwest,ENT97347,1854.62,28474.09,Low,0.2,Open
EVT0020244,2025-08-09,work_order_completed,Operations,Northeast,ENT87037,11265.65,0,Medium,4.9,Completed
EVT0020245,2025-08-09,invoice_processed,Finance,Southwest,ENT98236,1461.97,51776.36,Low,0.9,Completed
EVT0020246,2025-08-09,vendor_onboarded,Vendor Governance,Southwest,ENT96290,7333.36,0,Medium,4.1,Completed
EVT0020247,2025-08-09,work_order_completed,Operations,Southeast,ENT99450,14008.18,0,Medium,5.5,Completed
EVT0020248,2025-08-09,refund_issued,Finance,Southeast,ENT03158,1100.73,-19258.63,Low,0.6,Completed
EVT0020249,2025-08-09,invoice_processed,Finance,Southwest,ENT04146,2153.7,39384.71,Low,0.8,Open
EVT0020250,2025-08-09,refund_issued,Finance,Central,ENT08147,3382.08,-11366.08,Medium,4.2,Completed
EVT0020251,2025-08-09,invoice_processed,Finance,Central,ENT73709,1440.38,56411.44,Low,1.3,Completed
EVT0020252,2025-08-09,invoice_processed,Finance,Southeast,ENT40563,142.44,38049.08,Low,1.2,Completed
EVT0020253,2025-08-09,work_order_completed,Operations,Northwest,ENT78293,11271.75,0,Low,2.5,Completed
EVT0020254,2025-08-09,invoice_processed,Finance,Southwest,ENT66372,1386.1,67742.4,Low,1.3,Completed
EVT0020255,2025-08-09,invoice_processed,Finance,Southeast,ENT33426,413.67,84877.66,Low,1.2,Completed
EVT0020256,2025-08-10,invoice_processed,Finance,Northeast,ENT87062,1675.99,25520.37,Low,1.0,Completed
EVT0020257,2025-08-10,asset_maintenance_completed,Asset Management,Southeast,ENT13801,22580.81,0,High,8.3,Delayed
EVT0020258,2025-08-10,invoice_processed,Finance,Central,ENT52089,304.15,80534.08,Low,0.1,Completed
EVT0020259,2025-08-10,invoice_processed,Finance,Northwest,ENT24817,412.38,52719.19,Low,0.2,Completed
EVT0020260,2025-08-10,invoice_processed,Finance,Southeast,ENT66462,1297.09,50870.46,Low,0.7,Completed
EVT0020261,2025-08-10,invoice_processed,Finance,Southeast,ENT09559,254.33,17523.24,Low,0.7,Completed
EVT0020262,2025-08-10,work_order_completed,Operations,Northeast,ENT38279,11609.8,0,Medium,4.5,Completed
EVT0020263,2025-08-10,forecast_adjusted,FP&A,Northwest,ENT63013,693.01,9112.61,Low,1.5,Completed
EVT0020264,2025-08-10,asset_maintenance_completed,Asset Management,Northwest,ENT94596,17977.56,0,High,10.2,Completed
EVT0020265,2025-08-10,invoice_processed,Finance,Northwest,ENT49319,897.98,14460.87,Low,0.5,Completed
EVT0020266,2025-08-10,refund_issued,Finance,Northwest,ENT29738,955.58,-5148.4,Low,1.9,Completed
EVT0020267,2025-08-10,invoice_processed,Finance,Southeast,ENT32689,1458.59,72603.75,Low,1.2,Completed
EVT0020268,2025-08-10,refund_issued,Finance,Northwest,ENT05347,2000.58,-23545.87,Low,2.0,Completed
EVT0020269,2025-08-10,forecast_adjusted,FP&A,Southwest,ENT06077,425.56,-4843.68,Low,1.1,Completed
EVT0020270,2025-08-10,forecast_adjusted,FP&A,Northeast,ENT60091,500.79,-5575.72,Low,0.3,Completed
EVT0020271,2025-08-10,work_order_completed,Operations,Southeast,ENT43187,13829.72,0,High,8.8,Open
EVT0020272,2025-08-10,invoice_processed,Finance,Central,ENT28844,2434.75,38333.96,Low,0.6,Completed
EVT0020273,2025-08-10,vendor_onboarded,Vendor Governance,Central,ENT02369,11362.3,0,Low,3.6,Completed
EVT0020274,2025-08-10,work_order_completed,Operations,Southeast,ENT92044,16551.18,0,Medium,6.8,Reversed
EVT0020275,2025-08-10,invoice_processed,Finance,Southeast,ENT71332,561.54,8663.26,Low,1.1,Completed
EVT0020276,2025-08-10,invoice_processed,Finance,Central,ENT37682,2191.75,44594.77,Low,1.0,Completed
EVT0020277,2025-08-10,asset_maintenance_completed,Asset Management,Central,ENT04618,7708.4,0,High,9.7,Completed
EVT0020278,2025-08-10,refund_issued,Finance,Southwest,ENT78227,5472.17,-23137.57,Low,3.3,Completed
EVT0020279,2025-08-11,vendor_onboarded,Vendor Governance,Central,ENT35798,8309.95,0,Low,3.3,Completed
EVT0020280,2025-08-11,invoice_processed,Finance,Southeast,ENT08436,1946.26,22406.27,Low,0.2,Completed
EVT0020281,2025-08-11,invoice_processed,Finance,Southeast,ENT46894,2376.4,41321.11,Low,1.1,Completed
EVT0020282,2025-08-11,refund_issued,Finance,Central,ENT71024,2919.0,-12487.44,Medium,5.6,Completed
EVT0020283,2025-08-11,invoice_processed,Finance,Northeast,ENT87280,1278.89,22108.66,Low,0.5,Completed
EVT0020284,2025-08-11,asset_maintenance_completed,Asset Management,Southwest,ENT18005,34009.6,0,High,10.1,Completed
EVT0020285,2025-08-11,work_order_completed,Operations,Northeast,ENT51133,19338.28,0,Medium,6.9,Completed
EVT0020286,2025-08-11,forecast_adjusted,FP&A,Southwest,ENT32965,336.34,-8955.82,Low,1.6,Completed
EVT0020287,2025-08-11,invoice_processed,Finance,Central,ENT34762,490.17,47634.41,Low,1.0,Completed
EVT0020288,2025-08-11,invoice_processed,Finance,Northwest,ENT66876,763.64,81874.36,Low,0.1,Completed
EVT0020289,2025-08-11,invoice_processed,Finance,Southwest,ENT74144,1896.55,69484.33,Low,1.4,Completed
EVT0020290,2025-08-11,work_order_completed,Operations,Northwest,ENT41094,25206.74,0,Medium,4.4,Delayed
EVT0020291,2025-08-11,invoice_processed,Finance,Northeast,ENT61675,1821.56,35595.41,Low,1.2,Completed
EVT0020292,2025-08-11,invoice_processed,Finance,Southwest,ENT77341,1432.9,22986.09,Low,0.5,Completed
EVT0020293,2025-08-11,invoice_processed,Finance,Northwest,ENT88485,322.14,62141.31,Low,0.5,Delayed
EVT0020294,2025-08-11,work_order_completed,Operations,Northwest,ENT12312,19617.55,0,High,9.0,Completed
EVT0020295,2025-08-11,refund_issued,Finance,Southwest,ENT76194,5135.1,-18321.81,Low,2.0,Completed
EVT0020296,2025-08-11,work_order_completed,Operations,Southeast,ENT10893,17042.4,0,Medium,6.3,Completed
EVT0020297,2025-08-12,asset_maintenance_completed,Asset Management,Northwest,ENT31515,41627.79,0,Medium,2.4,Delayed
EVT0020298,2025-08-12,forecast_adjusted,FP&A,Central,ENT28523,616.69,-5728.15,Low,0.7,Completed
EVT0020299,2025-08-12,invoice_processed,Finance,Northeast,ENT96001,2290.44,68740.2,Low,0.9,Completed
EVT0020300,2025-08-12,invoice_processed,Finance,Northeast,ENT89834,2426.76,41185.92,Low,1.1,Open
EVT0020301,2025-08-12,invoice_processed,Finance,Southeast,ENT99303,2191.11,83208.03,Low,0.3,Completed
EVT0020302,2025-08-12,invoice_processed,Finance,Southwest,ENT46520,701.34,12489.76,Low,1.2,Completed
EVT0020303,2025-08-12,invoice_processed,Finance,Southwest,ENT50430,959.74,32755.76,Low,1.5,Completed
EVT0020304,2025-08-12,forecast_adjusted,FP&A,Northeast,ENT27597,707.49,-7921.58,Low,0.3,Completed
EVT0020305,2025-08-12,invoice_processed,Finance,Northeast,ENT51166,901.93,83326.37,Low,0.8,Completed
EVT0020306,2025-08-12,invoice_processed,Finance,Southwest,ENT51695,2035.56,27523.6,Low,0.5,Completed
EVT0020307,2025-08-12,asset_maintenance_completed,Asset Management,Southwest,ENT56220,3988.29,0,Medium,5.5,Open
EVT0020308,2025-08-12,work_order_completed,Operations,Central,ENT25128,11449.87,0,Low,1.1,Completed
EVT0020309,2025-08-12,invoice_processed,Finance,Northeast,ENT71895,344.44,45763.4,Low,0.4,Completed
EVT0020310,2025-08-13,work_order_completed,Operations,Central,ENT29308,2592.99,0,Medium,5.7,Completed
EVT0020311,2025-08-13,invoice_processed,Finance,Northeast,ENT62748,974.03,83701.87,Low,1.2,Completed
EVT0020312,2025-08-13,invoice_processed,Finance,Central,ENT93248,882.07,53370.42,Low,1.0,Reversed
EVT0020313,2025-08-13,invoice_processed,Finance,Central,ENT09121,717.68,60736.86,Low,1.1,Completed
EVT0020314,2025-08-13,invoice_processed,Finance,Central,ENT88686,1326.47,19400.07,Low,1.3,Completed
EVT0020315,2025-08-13,invoice_processed,Finance,Southeast,ENT77810,273.29,61890.72,Low,1.1,Completed
EVT0020316,2025-08-13,invoice_processed,Finance,Southeast,ENT64820,1158.1,6216.66,Low,1.3,Completed
EVT0020317,2025-08-13,invoice_processed,Finance,Southwest,ENT33613,554.65,63286.85,Low,1.4,Open
EVT0020318,2025-08-13,invoice_processed,Finance,Southeast,ENT39117,1406.22,69904.65,Low,1.3,Delayed
EVT0020319,2025-08-13,invoice_processed,Finance,Southeast,ENT42623,2380.54,59997.09,Low,0.5,Completed
EVT0020320,2025-08-13,invoice_processed,Finance,Central,ENT12923,2204.29,18068.09,Low,0.2,Completed
EVT0020321,2025-08-13,invoice_processed,Finance,Southeast,ENT72334,123.2,61565.14,Low,1.2,Completed
EVT0020322,2025-08-13,invoice_processed,Finance,Northwest,ENT69549,1492.5,35743.87,Low,1.0,Completed
EVT0020323,2025-08-13,invoice_processed,Finance,Northwest,ENT44770,960.74,22147.22,Low,0.3,Completed
EVT0020324,2025-08-14,invoice_processed,Finance,Northeast,ENT59776,413.86,37272.53,Low,1.2,Completed
EVT0020325,2025-08-14,refund_issued,Finance,Northwest,ENT91408,3725.86,-17773.42,Medium,5.7,Open
EVT0020326,2025-08-14,invoice_processed,Finance,Northwest,ENT03951,2000.22,11111.31,Low,0.4,Completed
EVT0020327,2025-08-14,asset_maintenance_completed,Asset Management,Northeast,ENT30881,3194.53,0,High,11.9,Completed
EVT0020328,2025-08-14,refund_issued,Finance,Southeast,ENT86923,4777.8,-15130.92,Low,1.5,Completed
EVT0020329,2025-08-14,work_order_completed,Operations,Southeast,ENT51246,27010.26,0,High,9.8,Completed
EVT0020330,2025-08-14,invoice_processed,Finance,Southwest,ENT12176,2370.37,58713.23,Low,0.5,Completed
EVT0020331,2025-08-14,asset_maintenance_completed,Asset Management,Central,ENT61827,2311.88,0,High,8.7,Completed
EVT0020332,2025-08-14,invoice_processed,Finance,Northwest,ENT33936,890.11,34748.74,Low,0.6,Completed
EVT0020333,2025-08-14,work_order_completed,Operations,Northwest,ENT77354,21264.9,0,Medium,7.8,Completed
EVT0020334,2025-08-14,invoice_processed,Finance,Southwest,ENT54296,2165.33,33066.22,Low,0.7,Completed
EVT0020335,2025-08-14,invoice_processed,Finance,Northeast,ENT35315,2376.91,52591.85,Low,0.6,Completed
EVT0020336,2025-08-14,asset_maintenance_completed,Asset Management,Southwest,ENT87960,28581.38,0,High,9.5,Completed
EVT0020337,2025-08-14,refund_issued,Finance,Central,ENT29580,5776.05,-18559.01,Medium,5.0,Open
EVT0020338,2025-08-14,work_order_completed,Operations,Southwest,ENT12411,26171.94,0,Medium,7.7,Completed
EVT0020339,2025-08-14,work_order_completed,Operations,Southeast,ENT52319,24967.18,0,Medium,3.1,Completed
EVT0020340,2025-08-14,refund_issued,Finance,Central,ENT75532,558.85,-6319.13,Low,3.2,Completed
EVT0020341,2025-08-14,refund_issued,Finance,Northwest,ENT29458,4458.99,-5528.14,Low,2.6,Completed
EVT0020342,2025-08-14,work_order_completed,Operations,Central,ENT23873,16117.5,0,Medium,6.2,Delayed
EVT0020343,2025-08-14,asset_maintenance_completed,Asset Management,Central,ENT02311,2006.08,0,High,8.7,Completed
EVT0020344,2025-08-14,invoice_processed,Finance,Southeast,ENT45355,920.22,42902.58,Low,1.3,Completed
EVT0020345,2025-08-14,refund_issued,Finance,Southwest,ENT47275,5607.3,-2079.8,Low,2.4,Completed
EVT0020346,2025-08-14,work_order_completed,Operations,Central,ENT26055,7996.46,0,Low,3.7,Completed
EVT0020347,2025-08-15,asset_maintenance_completed,Asset Management,Southwest,ENT02436,11536.82,0,High,12.0,Completed
EVT0020348,2025-08-15,work_order_completed,Operations,Southwest,ENT01843,2436.2,0,Low,3.4,Completed
EVT0020349,2025-08-15,invoice_processed,Finance,Southeast,ENT22707,1616.76,35272.99,Low,1.4,Completed
EVT0020350,2025-08-15,invoice_processed,Finance,Southwest,ENT68774,312.5,71710.54,Low,0.9,Completed
EVT0020351,2025-08-15,refund_issued,Finance,Central,ENT27736,2557.85,-18681.18,Medium,4.0,Completed
EVT0020352,2025-08-15,invoice_processed,Finance,Southwest,ENT43877,1974.44,75552.22,Low,0.4,Completed
EVT0020353,2025-08-15,work_order_completed,Operations,Northeast,ENT60696,12162.27,0,High,9.4,Completed
EVT0020354,2025-08-15,forecast_adjusted,FP&A,Central,ENT68454,118.68,-9153.93,Low,1.6,Reversed
EVT0020355,2025-08-15,invoice_processed,Finance,Southwest,ENT71430,901.76,27077.72,Low,1.5,Completed
EVT0020356,2025-08-15,forecast_adjusted,FP&A,Northwest,ENT14825,764.76,-9740.63,Low,0.4,Open
EVT0020357,2025-08-15,refund_issued,Finance,Southwest,ENT26855,3421.58,-24409.3,Low,2.1,Reversed
EVT0020358,2025-08-15,asset_maintenance_completed,Asset Management,Southwest,ENT91171,27698.39,0,High,9.4,Completed
EVT0020359,2025-08-15,invoice_processed,Finance,Southeast,ENT14532,830.87,76946.04,Low,0.2,Completed
EVT0020360,2025-08-15,invoice_processed,Finance,Central,ENT47841,1125.1,38923.92,Low,0.7,Completed
EVT0020361,2025-08-16,vendor_onboarded,Vendor Governance,Northeast,ENT33920,9931.35,0,Low,2.6,Completed
EVT0020362,2025-08-16,invoice_processed,Finance,Northeast,ENT74772,750.83,45189.87,Low,0.9,Reversed
EVT0020363,2025-08-16,invoice_processed,Finance,Northeast,ENT95720,1884.41,40593.57,Low,0.7,Completed
EVT0020364,2025-08-16,invoice_processed,Finance,Northeast,ENT84013,202.88,35860.15,Low,0.7,Completed
EVT0020365,2025-08-16,invoice_processed,Finance,Northwest,ENT57670,1394.51,64994.8,Low,0.9,Completed
EVT0020366,2025-08-16,invoice_processed,Finance,Central,ENT87920,724.79,81124.68,Low,1.0,Completed
EVT0020367,2025-08-16,invoice_processed,Finance,Northwest,ENT01173,2023.54,66475.37,Low,0.7,Completed
EVT0020368,2025-08-16,work_order_completed,Operations,Southwest,ENT15085,21468.59,0,Medium,3.0,Completed
EVT0020369,2025-08-16,forecast_adjusted,FP&A,Central,ENT80745,441.96,-2600.26,Low,0.5,Completed
EVT0020370,2025-08-16,invoice_processed,Finance,Central,ENT91044,1656.16,45934.49,Low,1.4,Completed
EVT0020371,2025-08-16,invoice_processed,Finance,Southwest,ENT21293,299.72,63634.03,Low,1.0,Completed
EVT0020372,2025-08-16,refund_issued,Finance,Northeast,ENT19861,5763.82,-18254.83,Low,1.1,Completed
EVT0020373,2025-08-16,invoice_processed,Finance,Northeast,ENT40028,933.39,29116.41,Low,0.9,Completed
EVT0020374,2025-08-16,asset_maintenance_completed,Asset Management,Southeast,ENT07331,16651.59,0,High,11.4,Completed
EVT0020375,2025-08-16,refund_issued,Finance,Northwest,ENT27968,390.17,-14884.52,Low,2.1,Completed
EVT0020376,2025-08-16,invoice_processed,Finance,Central,ENT83414,2240.12,38033.36,Low,0.1,Completed
EVT0020377,2025-08-16,invoice_processed,Finance,Northeast,ENT25502,561.34,45555.97,Low,0.5,Open
EVT0020378,2025-08-16,refund_issued,Finance,Northwest,ENT20415,4247.74,-9386.62,Low,3.3,Completed
EVT0020379,2025-08-16,asset_maintenance_completed,Asset Management,Northwest,ENT27876,3817.74,0,Medium,6.8,Completed
EVT0020380,2025-08-16,invoice_processed,Finance,Central,ENT45266,336.78,64077.67,Low,1.0,Completed
EVT0020381,2025-08-16,invoice_processed,Finance,Central,ENT05743,1551.4,80504.11,Low,1.4,Completed
EVT0020382,2025-08-16,invoice_processed,Finance,Northeast,ENT93543,743.95,34749.05,Low,0.8,Completed
EVT0020383,2025-08-16,vendor_onboarded,Vendor Governance,Northwest,ENT17690,3708.93,0,Low,2.3,Completed
EVT0020384,2025-08-16,work_order_completed,Operations,Southeast,ENT51910,16967.37,0,Medium,1.1,Delayed
EVT0020385,2025-08-17,work_order_completed,Operations,Northeast,ENT00702,15576.67,0,Medium,6.4,Completed
EVT0020386,2025-08-17,work_order_completed,Operations,Central,ENT78881,25039.52,0,Medium,5.4,Open
